flow_start,flow_end,src_ip,src_port,dst_ip,dst_port,protocol,orig_bytes,resp_bytes,orig_pkts,resp_pkts,duration,subnet,qos_class,qos_delay_ms,ttl
1736121606.130878,1736121615.628205,10.0.4.101,62318,44.208.255.131,443,tcp,5086,15258,53,127,9.497327,Building_IoT,BE,0.33,254
1736121606.270126,1736121610.429591,10.0.1.47,29826,103.133.36.2,42208,tcp,1655,4965,2,4,4.159464,Engineering,BE,0.33,127
1736121606.374428,1736121607.894247,10.0.4.101,32252,54.210.225.137,123,udp,47,141,1,2,1.519819,Building_IoT,BE,0.33,254
1736121606.862767,1736121610.384747,10.0.1.38,53459,108.18.98.104,51537,tcp,1257,3771,7,16,3.521980,Engineering,BE,0.33,127
1736121606.723226,1736121607.522461,10.0.3.88,13820,141.11.228.173,123,udp,47,141,1,2,0.799235,Server_Room,BE,0.33,63
1736121606.990003,1736121610.715292,10.0.4.17,44210,44.197.41.10,443,tcp,12137,36411,20,48,3.725289,Building_IoT,BE,0.33,254
1736121608.001507,1736121610.977416,10.0.3.145,19506,216.250.115.174,123,udp,2857,5714,2,3,2.975909,Server_Room,BE,0.33,63
1736121607.929170,1736121609.882206,10.0.1.97,35238,147.81.172.199,54070,tcp,1438,4314,5,12,1.953036,Engineering,BE,0.33,127
1736121610.269927,1736121626.015105,10.0.4.169,7859,54.90.191.9,123,udp,47,141,1,2,15.745179,Building_IoT,BE,0.33,254
1736121608.462877,1736121620.513027,10.0.2.103,52885,3.171.85.72,443,tcp,682,2046,7,16,12.050149,Office,BE,0.33,127
1736121608.575254,1736121613.671058,10.0.1.108,9436,239.255.255.250,1900,udp,231,693,1,2,5.095804,Engineering,BE,0.33,127
1736121610.946079,1736121635.903087,10.0.3.126,13081,23.111.186.186,123,udp,47,141,1,2,24.957009,Server_Room,BE,0.33,63
1736121608.771007,1736121612.365530,10.0.2.5,50091,17.248.228.27,443,udp,6288,18864,2,4,3.594523,Office,BE,0.33,127
1736121609.028951,1736121612.922883,10.0.1.152,34647,108.18.98.104,41641,udp,799,2397,10,24,3.893931,Engineering,BE,0.33,127
1736121610.094760,1736121621.598197,10.0.2.189,10353,17.248.228.12,443,udp,4560,13680,6,14,11.503437,Office,BE,0.33,127
1736121610.514594,1736121617.012965,10.0.1.17,38146,103.133.36.2,42208,tcp,948,2844,2,4,6.498371,Engineering,BE,0.33,127
1736121610.131321,1736121621.500965,10.0.2.141,10322,224.0.0.251,5353,udp,982,2946,3,7,11.369644,Office,BE,0.33,127
1736121610.232515,1736121617.401979,10.0.2.20,21266,17.248.228.19,443,udp,6032,18096,60,144,7.169464,Office,BE,0.33,127
1736121611.093618,1736121618.478088,10.0.2.236,51166,17.248.230.66,443,udp,1356,4068,4,9,7.384470,Office,BE,0.33,127
1736121610.623838,1736121613.663289,10.0.4.163,4419,52.23.5.204,443,tcp,6241,18723,42,100,3.039451,Building_IoT,BE,0.33,254
1736121610.701581,1736121622.082132,10.0.1.70,24542,108.18.98.104,41642,udp,9925,29775,1,2,11.380551,Engineering,BE,0.33,127
1736121612.333297,1736121639.357700,10.0.4.144,25822,54.147.255.253,443,tcp,1185,3555,86,206,27.024403,Building_IoT,BE,0.33,254
1736121611.581141,1736121614.077447,10.0.1.61,62675,5.161.218.233,80,tcp,255,765,5,12,2.496306,Engineering,BE,0.33,127
1736121613.547529,1736121642.013808,10.0.3.186,22605,45.33.53.84,123,udp,47,141,1,2,28.466279,Server_Room,BE,0.33,63
1736121611.376081,1736121613.466819,10.0.2.249,1608,224.0.0.251,5353,udp,2357,7071,3,7,2.090738,Office,BE,0.33,127
1736121611.845448,1736121620.913065,10.0.2.95,42054,3.171.85.72,443,tcp,1177,3531,9,21,9.067617,Office,BE,0.33,127
1736121611.619271,1736121616.373542,10.0.1.249,53895,108.18.98.104,41641,udp,6984,20952,18,43,4.754271,Engineering,BE,0.33,127
1736121612.042126,1736121618.713206,10.0.1.170,23106,103.133.36.2,59902,tcp,542,1626,3,7,6.671080,Engineering,BE,0.33,127
1736121612.000520,1736121617.321723,10.0.2.40,13809,142.251.111.94,443,udp,1308,3924,10,24,5.321203,Office,BE,0.33,127
1736121612.835446,1736121617.411129,10.0.2.158,8455,17.248.230.66,443,udp,5225,15675,7,16,4.575683,Office,BE,0.33,127
1736121613.064206,1736121626.707680,10.0.4.43,28043,52.86.162.167,443,tcp,2683,8049,195,468,13.643473,Building_IoT,BE,0.33,254
1736121613.066130,1736121622.298539,10.0.2.116,36896,147.81.176.236,443,tcp,1297,3891,23,55,9.232409,Office,BE,0.33,127
1736121613.837982,1736121627.587747,10.0.2.169,10740,70.106.232.3,443,tcp,1503,4509,8,19,13.749765,Office,BE,0.33,127
1736121613.466471,1736121617.007965,10.0.4.44,7996,44.211.213.240,9503,udp,24997,74991,45,108,3.541493,Building_IoT,BE,5.0,254
1736121613.656642,1736121620.835937,10.0.1.244,31835,178.156.152.91,3478,udp,127,381,3,7,7.179295,Engineering,BE,0.33,127
1736121614.812974,1736121627.526669,10.0.4.43,24037,98.95.178.97,443,tcp,2040,6120,19,45,12.713695,Building_IoT,BE,8.38,254
1736121615.432229,1736121618.559282,10.0.3.126,7092,45.33.53.84,123,udp,47,141,1,2,3.127053,Server_Room,BE,0.33,63
1736121615.609364,1736121618.218068,10.0.1.99,1727,14.248.82.58,60300,tcp,277,554,1,1,2.608704,Engineering,BE,0.33,127
1736121614.702135,1736121618.079109,10.0.2.21,12729,146.75.31.6,443,udp,2496,7488,1,2,3.376974,Office,BE,0.33,127
1736121614.910866,1736121622.479267,10.0.2.126,63355,34.110.159.9,443,udp,1263,3789,11,26,7.568402,Office,BE,0.33,127
1736121614.814924,1736121626.432419,10.0.4.242,53432,44.197.41.10,443,tcp,7311,21933,10,24,11.617495,Building_IoT,BE,0.33,254
1736121617.156118,1736121619.541432,10.0.4.66,11735,32.194.78.238,443,tcp,1527,4581,15,36,2.385314,Building_IoT,BE,0.33,254
1736121616.202484,1736121625.396713,10.0.2.200,52579,3.171.100.125,443,tcp,1458,4374,13,31,9.194229,Office,BE,0.33,127
1736121615.910065,1736121621.449823,10.0.3.130,46879,163.123.153.14,123,udp,199,398,5,8,5.539758,Server_Room,BE,0.33,63
1736121617.403311,1736121619.902291,10.0.1.59,17724,178.156.152.91,3478,udp,73,219,2,4,2.498979,Engineering,BE,0.33,127
1736121617.467121,1736121634.872051,10.0.3.88,59734,23.186.168.132,123,udp,47,141,1,2,17.404930,Server_Room,BE,0.33,63
1736121619.433187,1736121629.781439,10.0.2.129,16762,224.0.0.251,5353,udp,556,1668,1,2,10.348252,Office,BE,0.33,127
1736121617.427517,1736121619.871512,10.0.4.153,62265,52.2.3.61,443,tcp,1255,3765,15,36,2.443995,Building_IoT,BE,0.33,254
1736121617.719596,1736121621.439663,10.0.1.86,40461,108.18.98.104,51620,udp,472,1416,4,9,3.720067,Engineering,BE,0.33,127
1736121621.363405,1736121625.027921,10.0.4.43,42620,32.195.249.247,443,tcp,549,1647,13,31,3.664516,Building_IoT,BE,0.33,254
1736121618.136340,1736121623.033099,10.0.3.130,36851,163.123.153.14,123,udp,161,322,35,56,4.896760,Server_Room,BE,0.33,63
1736121619.223639,1736121629.502815,10.0.1.107,48332,108.18.98.104,41641,udp,1354,4062,7,16,10.279176,Engineering,BE,0.33,127
1736121618.487110,1736121625.347050,10.0.3.161,52250,141.11.228.173,123,udp,47,141,1,2,6.859940,Server_Room,BE,0.33,63
1736121619.914614,1736121627.627569,10.0.3.234,60167,172.233.155.39,123,udp,422,844,4,6,7.712955,Server_Room,BE,0.33,63
1736121620.684483,1736121623.347475,10.0.1.13,13762,14.248.82.58,60300,tcp,35,70,2,3,2.662992,Engineering,BE,0.33,127
1736121619.777107,1736121624.347273,10.0.2.180,55607,146.75.31.6,443,udp,7057,21171,8,19,4.570166,Office,BE,0.33,127
1736121620.439182,1736121627.877150,10.0.2.172,38200,224.0.0.251,5353,udp,795,2385,7,16,7.437969,Office,BE,0.33,127
1736121620.462594,1736121622.215981,10.0.3.127,26969,23.150.40.242,123,udp,47,141,1,2,1.753388,Server_Room,BE,0.33,63
1736121620.821605,1736121628.346068,10.0.2.200,51003,17.248.169.168,443,udp,5863,17589,2,4,7.524463,Office,BE,0.33,127
1736121621.213959,1736121627.836022,10.0.3.69,58612,216.250.115.174,123,udp,193,386,22,35,6.622062,Server_Room,BE,0.33,63
1736121620.694637,1736121625.893733,10.0.1.25,1861,239.255.255.250,1900,udp,231,693,1,2,5.199096,Engineering,BE,0.33,127
1736121622.387508,1736121636.337242,10.0.1.222,45372,108.18.98.104,51620,udp,2986,8958,18,43,13.949734,Engineering,BE,0.33,127
1736121621.926367,1736121625.483402,10.0.2.116,8557,18.160.46.98,443,tcp,310,620,8,12,3.557034,Office,BE,0.33,127
1736121622.391536,1736121625.902506,10.0.3.86,58482,23.150.40.242,123,udp,47,141,1,2,3.510970,Server_Room,BE,0.33,63
1736121621.787420,1736121634.485412,10.0.4.107,20915,224.0.0.251,5353,udp,2027,6081,5,12,12.697992,Building_IoT,BE,0.33,254
1736121622.290516,1736121637.750739,10.0.4.144,10892,18.213.226.45,443,tcp,1296,3888,12,28,15.460223,Building_IoT,BE,0.33,254
1736121622.260168,1736121626.471298,10.0.2.221,4873,3.171.85.95,443,tcp,883,2649,27,64,4.211130,Office,BE,0.33,127
1736121624.871397,1736121639.374442,10.0.2.244,46253,224.0.0.251,5353,udp,3993,11979,10,24,14.503045,Office,BE,0.33,127
1736121622.331461,1736121628.554628,10.0.4.224,36477,224.0.0.251,5353,udp,1470,4410,3,7,6.223167,Building_IoT,BE,0.33,254
1736121622.882909,1736121632.177583,10.0.4.1,43479,98.95.178.97,443,tcp,1776,5328,14,33,9.294674,Building_IoT,BE,0.33,254
1736121624.405523,1736121626.854433,10.0.1.97,3799,147.81.172.199,54109,tcp,29704,89112,1,2,2.448910,Engineering,BE,0.33,127
1736121622.729486,1736121631.248433,10.0.3.174,53376,45.33.53.84,123,udp,47,141,1,2,8.518948,Server_Room,BE,0.33,63
1736121622.899899,1736121629.954941,10.0.3.244,60840,45.33.53.84,123,udp,47,141,1,2,7.055042,Server_Room,BE,0.33,63
1736121622.924768,1736121628.140078,10.0.4.233,43112,98.91.126.53,443,tcp,22449,67347,19,45,5.215309,Building_IoT,BE,5.88,254
1736121623.599238,1736121632.830075,10.0.3.54,65167,216.250.115.174,123,udp,544,1088,1,1,9.230837,Server_Room,BE,0.33,63
1736121622.957695,1736121628.715621,10.0.4.101,25236,52.207.222.50,123,udp,47,141,1,2,5.757926,Building_IoT,BE,5.94,254
1736121624.216205,1736121628.774696,10.0.3.186,11848,45.33.53.84,123,udp,47,141,1,2,4.558491,Server_Room,BE,0.33,63
1736121625.643182,1736121629.636417,10.0.4.81,43701,52.23.5.204,443,tcp,5743,17229,27,64,3.993235,Building_IoT,BE,1000.0,254
1736121624.643288,1736121636.923089,10.0.3.234,43413,45.33.53.84,123,udp,47,141,1,2,12.279801,Server_Room,BE,0.33,63
1736121628.239437,1736121632.530472,10.0.1.170,29898,239.255.255.250,1900,udp,231,693,1,2,4.291035,Engineering,BE,0.33,127
1736121624.682982,1736121630.254569,10.0.3.145,1781,45.33.53.84,123,udp,47,141,1,2,5.571587,Server_Room,BE,0.33,63
1736121624.818160,1736121629.805453,10.0.4.44,2892,100.50.0.164,443,tcp,12410,37230,11,26,4.987294,Building_IoT,BE,0.33,254
1736121625.335370,1736121628.225425,10.0.3.127,37869,45.33.53.84,123,udp,47,141,1,2,2.890055,Server_Room,BE,0.33,63
1736121625.432572,1736121627.519777,10.0.4.10,50889,224.0.0.251,5353,udp,1634,4902,3,7,2.087205,Building_IoT,BE,0.54,254
1736121625.609639,1736121635.731964,10.0.2.86,3388,17.248.228.19,443,udp,83,249,1,2,10.122325,Office,BE,0.33,127
1736121625.402231,1736121629.236255,10.0.3.234,42620,163.123.153.14,123,udp,593,1186,5,8,3.834024,Server_Room,BE,0.33,63
1736121626.036141,1736121627.926357,10.0.3.88,61911,129.146.193.200,123,udp,47,141,1,2,1.890216,Server_Room,BE,0.33,63
1736121627.370387,1736121640.647867,10.0.4.10,64225,224.0.0.251,5353,udp,101,303,3,7,13.277480,Building_IoT,BE,0.33,254
1736121626.658636,1736121632.164140,10.0.2.111,21075,146.75.31.6,443,udp,3160,9480,10,24,5.505504,Office,BE,0.33,127
1736121628.060704,1736121634.112646,10.0.3.22,65315,216.250.115.174,123,udp,238,476,3,4,6.051941,Server_Room,BE,0.33,63
1736121627.752466,1736121636.724667,10.0.2.57,2957,224.0.0.251,5353,udp,1473,4419,7,16,8.972202,Office,BE,0.33,127
1736121627.626228,1736121631.056363,10.0.4.165,62169,18.213.226.45,443,tcp,3126,9378,13,31,3.430135,Building_IoT,BE,0.33,254
1736121628.131517,1736121630.329957,10.0.4.81,1429,54.145.15.109,443,tcp,872,2616,17,40,2.198440,Building_IoT,BE,0.33,254
1736121629.503400,1736121633.211704,10.0.2.133,12948,3.171.85.106,443,tcp,1198,3594,9,21,3.708303,Office,BE,0.33,127
1736121629.271834,1736121651.280834,10.0.3.95,36340,129.146.193.200,123,udp,47,141,1,2,22.009000,Server_Room,BE,0.33,63
1736121628.893924,1736121631.491304,10.0.4.177,9879,44.209.49.184,443,tcp,406,1218,9,21,2.597380,Building_IoT,BE,0.33,254
1736121635.303090,1736121640.848215,10.0.1.159,58750,199.38.181.93,3478,udp,6747,20241,10,24,5.545125,Engineering,BE,0.33,127
1736121631.161959,1736121632.193866,10.0.4.112,61494,54.205.175.194,443,tcp,1927,5781,11,26,1.031908,Building_IoT,BE,0.33,254
1736121633.767523,1736121666.784760,10.0.3.201,54576,216.250.115.174,123,udp,2447,4894,9,14,33.017237,Server_Room,BE,0.33,63
1736121630.850068,1736121635.054917,10.0.2.113,41789,146.75.31.6,443,udp,4589,13767,24,57,4.204849,Office,BE,0.33,127
1736121630.921588,1736121635.508632,10.0.2.188,61565,17.248.228.27,443,udp,1444,4332,8,19,4.587044,Office,BE,0.33,127
1736121634.488125,1736121639.855276,10.0.2.195,15917,3.171.100.125,443,tcp,1395,4185,10,24,5.367151,Office,BE,0.33,127
1736121632.385735,1736121636.156528,10.0.4.101,61837,52.23.5.204,443,tcp,40691,122073,68,163,3.770793,Building_IoT,BE,1000.0,254
1736121633.871001,1736121640.606695,10.0.4.234,30374,52.2.3.61,443,tcp,1781,5343,13,31,6.735694,Building_IoT,BE,1000.0,254
1736121633.092765,1736121639.492545,10.0.4.125,64025,52.86.162.167,443,tcp,532,1596,31,74,6.399779,Building_IoT,BE,0.33,254
1736121636.183748,1736121638.667569,10.0.4.17,49076,98.95.178.97,443,tcp,6295,18885,13,31,2.483821,Building_IoT,BE,0.33,254
1736121633.927221,1736121650.668053,10.0.3.69,30261,216.250.115.174,123,udp,421,842,2,3,16.740832,Server_Room,BE,0.33,63
1736121637.517165,1736121650.999284,10.0.3.22,59193,239.254.127.63,48000,udp,184,552,4,9,13.482120,Server_Room,BE,0.33,63
1736121636.905967,1736121641.866902,10.0.2.5,35114,239.255.255.250,1900,udp,2158,6474,8,19,4.960935,Office,BE,0.33,127
1736121637.358888,1736121650.068089,10.0.1.77,16442,199.38.181.93,3478,udp,2636,7908,14,33,12.709201,Engineering,BE,0.33,127
1736121637.181806,1736121644.928044,10.0.4.179,58249,54.210.225.137,123,udp,47,141,1,2,7.746239,Building_IoT,BE,0.33,254
1736121637.415169,1736121645.337019,10.0.2.214,63665,146.75.31.6,443,udp,13196,39588,40,96,7.921851,Office,BE,0.42,127
1736121638.072226,1736121644.962682,10.0.4.20,45454,32.195.249.247,443,tcp,1002,3006,16,38,6.890456,Building_IoT,BE,0.33,254
1736121637.625713,1736121669.296758,10.0.1.155,47669,103.133.36.2,34402,tcp,1770,5310,3,7,31.671045,Engineering,BE,0.33,127
1736121638.087454,1736121645.603028,10.0.2.50,1258,224.0.0.251,5353,udp,945,2835,7,16,7.515574,Office,BE,0.33,127
1736121637.746245,1736121649.253098,10.0.3.140,6318,23.186.168.132,123,udp,47,141,1,2,11.506853,Server_Room,BE,0.33,63
1736121637.693889,1736121639.954558,10.0.1.245,36591,108.18.98.104,51537,tcp,700,2100,6,14,2.260669,Engineering,BE,0.33,127
1736121638.652939,1736121647.331486,10.0.1.167,63404,103.133.36.2,34402,tcp,1332,3996,3,7,8.678547,Engineering,BE,0.33,127
1736121638.044122,1736121641.413974,10.0.3.130,47105,23.111.186.186,123,udp,47,141,1,2,3.369852,Server_Room,BE,0.33,63
1736121638.840954,1736121655.300857,10.0.3.86,64338,45.33.53.84,123,udp,47,141,1,2,16.459903,Server_Room,BE,0.33,63
1736121641.069916,1736121645.828197,10.0.4.130,48790,52.2.3.61,443,tcp,632,1896,18,43,4.758280,Building_IoT,BE,0.33,254
1736121640.186712,1736121649.137095,10.0.2.123,33137,17.248.228.19,443,udp,3520,10560,18,43,8.950383,Office,BE,0.33,127
1736121638.690462,1736121642.250604,10.0.1.13,32830,199.38.181.93,3478,udp,1038,3114,1475,3540,3.560142,Engineering,BE,0.33,127
1736121639.921048,1736121649.786252,10.0.1.86,40490,239.255.255.250,1900,udp,231,693,1,2,9.865204,Engineering,BE,0.33,127
1736121641.157854,1736121662.416209,10.0.3.186,46331,163.123.153.14,123,udp,1624,3248,14,22,21.258355,Server_Room,BE,0.33,63
1736121640.172493,1736121644.834816,10.0.1.152,18501,108.18.98.104,41642,udp,1051,3153,1,2,4.662323,Engineering,BE,0.33,127
1736121640.666391,1736121646.895302,10.0.1.99,41500,14.248.82.58,60300,tcp,1105,2210,1,1,6.228910,Engineering,BE,0.33,127
1736121642.340543,1736121645.471130,10.0.2.32,1974,146.75.31.6,443,udp,1402,4206,33,79,3.130587,Office,BE,0.33,127
1736121641.145026,1736121643.181067,10.0.1.147,56086,108.18.98.104,51430,udp,641,1923,60,144,2.036041,Engineering,BE,0.33,127
1736121641.692615,1736121649.830027,10.0.4.152,65091,100.50.0.164,443,tcp,2124,6372,12,28,8.137412,Building_IoT,BE,0.33,254
1736121641.544196,1736121655.079654,10.0.1.106,7783,178.156.134.232,80,tcp,259,777,5,12,13.535457,Engineering,BE,0.33,127
1736121642.637182,1736121646.706539,10.0.3.172,15388,239.254.127.63,48000,udp,425,1275,1,2,4.069357,Server_Room,BE,0.33,63
1736121641.631384,1736121643.249468,10.0.1.59,65003,239.255.255.250,1900,udp,231,693,1,2,1.618084,Engineering,BE,0.33,127
1736121642.646791,1736121647.798182,10.0.1.192,6609,178.156.152.91,3478,udp,114,342,4,9,5.151391,Engineering,BE,0.33,127
1736121644.259123,1736121645.477133,10.0.4.112,6114,54.205.175.194,443,tcp,5145,15435,35,84,1.218010,Building_IoT,BE,0.33,254
1736121643.381104,1736121658.085155,10.0.2.100,47541,18.160.46.98,443,tcp,698,1396,2,3,14.704051,Office,BE,0.33,127
1736121643.813595,1736121656.310238,10.0.3.69,55918,45.33.53.84,123,udp,47,141,1,2,12.496642,Server_Room,BE,0.33,63
1736121645.590669,1736121651.663162,10.0.1.146,53313,108.18.98.104,51430,udp,27137,81411,4,9,6.072493,Engineering,BE,0.33,127
1736121643.889426,1736121651.008374,10.0.2.124,24160,3.171.85.95,443,tcp,3749,11247,13,31,7.118947,Office,BE,0.33,127
1736121643.898506,1736121653.027521,10.0.3.234,58745,239.254.127.63,48000,udp,76,228,1,2,9.129015,Server_Room,BE,0.33,63
1736121648.348819,1736121650.763020,10.0.2.12,44184,3.171.100.125,443,tcp,1771,5313,11,26,2.414201,Office,BE,0.33,127
1736121645.577101,1736121652.761937,10.0.3.201,41060,23.186.168.132,123,udp,47,141,1,2,7.184836,Server_Room,BE,0.33,63
1736121645.506842,1736121664.591397,10.0.4.72,45797,54.210.225.137,123,udp,47,141,1,2,19.084555,Building_IoT,BE,0.33,254
1736121647.056575,1736121651.806872,10.0.4.152,10149,52.86.162.167,443,tcp,2856,8568,7,16,4.750297,Building_IoT,BE,0.33,254
1736121647.149338,1736121652.513290,10.0.3.54,48693,45.33.53.84,123,udp,47,141,1,2,5.363952,Server_Room,BE,0.33,63
1736121646.494349,1736121651.433781,10.0.1.26,47745,14.248.82.58,60300,tcp,179,358,11,17,4.939432,Engineering,BE,0.33,127
1736121646.879806,1736121659.763083,10.0.1.222,6920,178.156.152.106,3478,udp,141,423,6,14,12.883278,Engineering,BE,0.33,127
1736121648.054224,1736121652.188479,10.0.1.192,38746,5.161.218.233,80,tcp,255,765,6,14,4.134255,Engineering,BE,0.33,127
1736121647.208279,1736121654.534120,10.0.4.107,20004,224.0.0.251,5353,udp,1911,5733,2,4,7.325841,Building_IoT,BE,0.33,254
1736121647.201080,1736121659.500256,10.0.3.88,32085,45.33.53.84,123,udp,47,141,1,2,12.299176,Server_Room,BE,0.33,63
1736121647.560431,1736121656.247417,10.0.3.130,12349,23.150.40.242,123,udp,47,141,1,2,8.686986,Server_Room,BE,0.33,63
1736121648.071954,1736121649.409007,10.0.4.44,13356,224.0.0.251,5353,udp,665,1995,2,4,1.337053,Building_IoT,BE,0.33,254
1736121648.547956,1736121650.924087,10.0.3.172,38070,45.33.53.84,123,udp,47,141,1,2,2.376132,Server_Room,BE,0.33,63
1736121648.522831,1736121660.150836,10.0.1.222,44303,103.133.36.2,42734,tcp,1287,3861,2,4,11.628004,Engineering,BE,0.33,127
1736121648.240760,1736121650.378243,10.0.4.72,57442,54.145.15.109,443,tcp,1663,4989,16,38,2.137483,Building_IoT,BE,0.33,254
1736121648.761866,1736121650.437492,10.0.4.158,48352,52.2.3.61,443,tcp,1563,4689,15,36,1.675626,Building_IoT,BE,0.33,254
1736121650.365006,1736121653.468767,10.0.1.163,10115,108.18.98.104,51620,udp,3707,11121,5,12,3.103761,Engineering,BE,0.33,127
1736121649.322210,1736121662.930488,10.0.3.69,37477,23.111.186.186,123,udp,47,141,1,2,13.608277,Server_Room,BE,0.33,63
1736121649.037259,1736121653.059123,10.0.4.233,63313,224.0.0.251,5353,udp,476,1428,4,9,4.021864,Building_IoT,BE,0.33,254
1736121651.036644,1736121652.503056,10.0.3.126,4606,66.42.71.197,123,udp,47,141,1,2,1.466412,Server_Room,BE,0.33,63
1736121651.681266,1736121661.764891,10.0.2.111,24101,17.248.228.12,443,udp,56416,169248,1,2,10.083624,Office,BE,1000.0,127
1736121652.774694,1736121666.856299,10.0.4.43,52539,44.208.255.131,443,tcp,43444,130332,33,79,14.081605,Building_IoT,BE,1000.0,254
1736121650.676619,1736121667.197602,10.0.1.10,47542,108.18.98.104,51537,tcp,9889,29667,30,72,16.520983,Engineering,BE,0.33,127
1736121651.736708,1736121657.993656,10.0.1.68,1537,199.38.181.93,3478,udp,1374,4122,6,14,6.256948,Engineering,BE,0.33,127
1736121651.793595,1736121659.398271,10.0.2.1,10335,146.75.31.6,443,udp,3758,11274,4,9,7.604676,Office,BE,0.33,127
1736121652.423569,1736121660.665828,10.0.3.231,8366,172.233.155.39,123,udp,920,1840,10,16,8.242260,Server_Room,BE,0.33,63
1736121652.804890,1736121698.405205,10.0.1.13,49556,239.255.255.250,1900,udp,231,693,1,2,45.600315,Engineering,BE,0.33,127
1736121653.602287,1736121658.814100,10.0.2.153,49276,3.171.85.95,443,tcp,1064,3192,21,50,5.211813,Office,BE,0.33,127
1736121654.125983,1736121661.965348,10.0.3.41,9427,45.33.53.84,123,udp,47,141,1,2,7.839366,Server_Room,BE,0.33,63
1736121653.850070,1736121657.582372,10.0.4.144,46594,52.217.134.232,443,tcp,86846,260538,184,441,3.732302,Building_IoT,BE,1000.0,254
1736121655.947994,1736121672.208434,10.0.1.162,5900,199.38.181.93,443,tcp,7416,22248,2,4,16.260440,Engineering,BE,0.33,127
1736121655.260281,1736121658.400627,10.0.4.163,17133,32.194.78.238,443,tcp,2112,6336,14,33,3.140346,Building_IoT,BE,0.33,254
1736121657.445884,1736121659.548517,10.0.2.81,8566,146.75.31.6,443,udp,7454,22362,68,163,2.102633,Office,BE,0.33,127
1736121653.933734,1736121664.698776,10.0.4.66,42077,52.217.134.232,443,tcp,86846,260538,184,441,10.765041,Building_IoT,BE,1000.0,254
1736121654.500544,1736121658.599230,10.0.4.101,27496,52.1.6.39,443,tcp,3500,10500,10,24,4.098686,Building_IoT,BE,1000.0,254
1736121656.343832,1736121658.971057,10.0.3.244,35594,45.33.53.84,123,udp,47,141,1,2,2.627225,Server_Room,BE,0.33,63
1736121655.372938,1736121660.110804,10.0.4.17,25025,54.147.255.253,443,tcp,5476,16428,74,177,4.737865,Building_IoT,BE,0.33,254
1736121655.432614,1736121656.847888,10.0.4.152,52081,54.205.175.194,443,tcp,8396,25188,12,28,1.415275,Building_IoT,BE,0.52,254
